action step time valid done rdy ack
reciever 8619 27401.855817941472 0 1 0 0
consumer 8620 27403.091010383778 0 0 0 0
producer 8621 27407.764730693416 1 0 0 0
sender 8622 27407.9807045545 1 0 1 0
reciever 8623 27409.365464758474 1 0 1 1
sender 8624 27409.691995775505 1 0 0 1
consumer 8625 27409.84575033051 1 1 0 1
reciever 8626 27410.47612555088 1 1 0 0
sender 8627 27411.313534848465 1 1 1 0
consumer 8628 27415.681966903114 1 0 1 0
reciever 8629 27416.959301506056 1 0 1 1
sender 8630 27420.470288189605 1 0 0 1
producer 8631 27429.70994217834 0 0 0 1
consumer 8632 27432.329101531315 0 1 0 1
reciever 8633 27432.96828471017 0 1 0 0
producer 8634 27436.642917541405 1 1 0 0
sender 8635 27438.682277383763 1 1 1 0
consumer 8636 27441.233797933623 1 0 1 0
reciever 8637 27444.74701125842 1 0 1 1
sender 8638 27445.27033050546 1 0 0 1
consumer 8639 27448.864520575557 1 1 0 1
reciever 8640 27449.06273093856 1 1 0 0
sender 8641 27449.61161004054 1 1 1 0
consumer 8642 27453.822220714977 1 0 1 0
reciever 8643 27453.854590502968 1 0 1 1
sender 8644 27454.113642518798 1 0 0 1
consumer 8645 27456.57720203242 1 1 0 1
reciever 8646 27459.51575144498 1 1 0 0
consumer 8647 27460.370396078506 1 0 0 0
sender 8648 27463.103957147927 1 0 1 0
reciever 8649 27464.97602707552 1 0 1 1
[Fault] 8650 27468.17159251576 0 0 1 1
sender 8651 27468.607849310974 0 0 0 1
producer 8652 27469.510849708433 1 0 0 1
consumer 8653 27470.834053010305 1 1 0 1
reciever 8654 27471.953943728917 1 1 0 0
sender 8655 27473.18921295461 1 1 1 0
consumer 8656 27473.66152023076 1 0 1 0
reciever 8657 27474.13116926006 1 0 1 1
sender 8658 27474.599115624475 1 0 0 1
consumer 8659 27478.037968084558 1 1 0 1
reciever 8660 27478.278700463892 1 1 0 0
consumer 8661 27478.83456993084 1 0 0 0
sender 8662 27480.391371996513 1 0 1 0
reciever 8663 27481.40751484906 1 0 1 1
sender 8664 27482.494009824746 1 0 0 1
producer 8665 27489.70199659467 0 0 0 1
consumer 8666 27490.81871813222 0 1 0 1
reciever 8667 27492.733366615696 0 1 0 0
producer 8668 27505.646057128582 1 1 0 0
sender 8669 27506.709988445244 1 1 1 0
consumer 8670 27512.578390003553 1 0 1 0
reciever 8671 27512.747944136376 1 0 1 1
consumer 8672 27512.985956916822 1 1 1 1
sender 8673 27513.02830149714 1 1 0 1
reciever 8674 27513.047861074363 1 1 0 0
sender 8675 27513.320685511062 1 1 1 0
consumer 8676 27518.05179902325 1 0 1 0
reciever 8677 27518.63248214556 1 0 1 1
sender 8678 27518.72493363494 1 0 0 1
producer 8679 27518.890949065462 0 0 0 1
producer 8680 27520.368354280545 1 0 0 1
producer 8681 27526.393620440987 0 0 0 1
consumer 8682 27540.051364142684 0 1 0 1
reciever 8683 27541.951250724393 0 1 0 0
consumer 8684 27546.271329073887 0 0 0 0
producer 8685 27549.098413194133 1 0 0 0
sender 8686 27549.253852018614 1 0 1 0
reciever 8687 27551.548060021916 1 0 1 1
sender 8688 27551.720499911466 1 0 0 1
consumer 8689 27552.575044124915 1 1 0 1
reciever 8690 27554.56559919871 1 1 0 0
sender 8691 27554.714038565977 1 1 1 0
consumer 8692 27558.049921852147 1 0 1 0
reciever 8693 27558.499348304314 1 0 1 1
sender 8694 27559.08534966881 1 0 0 1
producer 8695 27562.538326500988 0 0 0 1
producer 8696 27565.296169122365 1 0 0 1
consumer 8697 27579.078971130537 1 1 0 1
reciever 8698 27579.235283759932 1 1 0 0
sender 8699 27580.679397423486 1 1 1 0
consumer 8700 27583.17133357897 1 0 1 0
reciever 8701 27583.41743681012 1 0 1 1
sender 8702 27584.666092976277 1 0 0 1
consumer 8703 27587.288114968214 1 1 0 1
reciever 8704 27587.346512475116 1 1 0 0
sender 8705 27587.407271838165 1 1 1 0
consumer 8706 27617.254157121624 1 0 1 0
reciever 8707 27619.64684228253 1 0 1 1
sender 8708 27619.998244208444 1 0 0 1
producer 8709 27626.17375782565 0 0 0 1
producer 8710 27633.080604459927 1 0 0 1
producer 8711 27650.51845922557 0 0 0 1
producer 8712 27655.238661884327 1 0 0 1
consumer 8713 27655.671641392702 1 1 0 1
reciever 8714 27656.212169330658 1 1 0 0
consumer 8715 27656.523676991023 1 0 0 0
sender 8716 27658.21356461847 1 0 1 0
reciever 8717 27658.45579219896 1 0 1 1
sender 8718 27658.903267177197 1 0 0 1
producer 8719 27662.710367111176 0 0 0 1
consumer 8720 27678.561541649105 0 1 0 1
reciever 8721 27678.856741210624 0 1 0 0
producer 8722 27683.611072161908 1 1 0 0
sender 8723 27684.129757330284 1 1 1 0
consumer 8724 27687.057006040304 1 0 1 0
reciever 8725 27687.385450779308 1 0 1 1
sender 8726 27688.443410685275 1 0 0 1
producer 8727 27704.613500815194 0 0 0 1
producer 8728 27710.456445719552 1 0 0 1
producer 8729 27714.1551339276 0 0 0 1
producer 8730 27722.4251071578 1 0 0 1
producer 8731 27729.805070420844 0 0 0 1
consumer 8732 27749.755508239494 0 1 0 1
reciever 8733 27750.875911888394 0 1 0 0
producer 8734 27758.181700531153 1 1 0 0
sender 8735 27763.78437528667 1 1 1 0
consumer 8736 27776.007327025378 1 0 1 0
reciever 8737 27777.563042652127 1 0 1 1
sender 8738 27778.10976100595 1 0 0 1
consumer 8739 27778.978058182365 1 1 0 1
reciever 8740 27779.744849833893 1 1 0 0
sender 8741 27780.901769395652 1 1 1 0
consumer 8742 27794.87851429015 1 0 1 0
reciever 8743 27795.0491615357 1 0 1 1
sender 8744 27795.109470185347 1 0 0 1
consumer 8745 27803.760392100143 1 1 0 1
reciever 8746 27804.04121469443 1 1 0 0
sender 8747 27804.07280329034 1 1 1 0
consumer 8748 27806.14472296421 1 0 1 0
reciever 8749 27807.900237875896 1 0 1 1
sender 8750 27808.18422094876 1 0 0 1
consumer 8751 27808.99779095402 1 1 0 1
reciever 8752 27811.29987774459 1 1 0 0
sender 8753 27813.720669541086 1 1 1 0
consumer 8754 27814.58228581717 1 0 1 0
reciever 8755 27814.59663774788 1 0 1 1
sender 8756 27816.362848238023 1 0 0 1
consumer 8757 27817.635682020613 1 1 0 1
reciever 8758 27817.848233124896 1 1 0 0
sender 8759 27818.734647483678 1 1 1 0
consumer 8760 27819.7267844536 1 0 1 0
reciever 8761 27827.773874772898 1 0 1 1
consumer 8762 27830.255501360487 1 1 1 1
sender 8763 27831.238089222486 1 1 0 1
reciever 8764 27832.21533590231 1 1 0 0
sender 8765 27833.005628113504 1 1 1 0
consumer 8766 27840.91602612315 1 0 1 0
reciever 8767 27842.31545372755 1 0 1 1
sender 8768 27844.17913991707 1 0 0 1
producer 8769 27845.92818199585 0 0 0 1
producer 8770 27865.168137200064 1 0 0 1
producer 8771 27869.788797757945 0 0 0 1
producer 8772 27874.99049389129 1 0 0 1
producer 8773 27887.246368196564 0 0 0 1
producer 8774 27887.681756902435 1 0 0 1
consumer 8775 27891.87259587524 1 1 0 1
reciever 8776 27892.42425584587 1 1 0 0
sender 8777 27892.75829928174 1 1 1 0
consumer 8778 27898.65718559521 1 0 1 0
reciever 8779 27899.520160380325 1 0 1 1
sender 8780 27899.767751637566 1 0 0 1
producer 8781 27902.99788652708 0 0 0 1
consumer 8782 27905.18997559896 0 1 0 1
reciever 8783 27905.854695073987 0 1 0 0
consumer 8784 27909.54001692853 0 0 0 0
producer 8785 27930.460220084406 1 0 0 0
sender 8786 27930.50526331693 1 0 1 0
reciever 8787 27931.939794317088 1 0 1 1
sender 8788 27932.05367158267 1 0 0 1
consumer 8789 27938.606392778696 1 1 0 1
reciever 8790 27939.81736524608 1 1 0 0
sender 8791 27940.056005384577 1 1 1 0
consumer 8792 27948.73694386032 1 0 1 0
reciever 8793 27948.84983137764 1 0 1 1
sender 8794 27949.042959185248 1 0 0 1
producer 8795 27952.06388844711 0 0 0 1
producer 8796 27956.06019689727 1 0 0 1
consumer 8797 27958.801635576343 1 1 0 1
reciever 8798 27959.423219228374 1 1 0 0
sender 8799 27960.705944354602 1 1 1 0
consumer 8800 27963.1633684172 1 0 1 0
reciever 8801 27963.625303852565 1 0 1 1
sender 8802 27965.62413052333 1 0 0 1
producer 8803 27972.7760546795 0 0 0 1
producer 8804 27975.034753676002 1 0 0 1
consumer 8805 27981.231365919564 1 1 0 1
reciever 8806 27982.642782918265 1 1 0 0
sender 8807 27983.03411715204 1 1 1 0
[Fault] 8808 28002.91621244073 0 1 1 0
consumer 8809 28009.766122966368 0 0 1 0
reciever 8810 28010.86294674024 0 0 1 1
sender 8811 28011.65691274336 0 0 0 1
producer 8812 28014.96505251389 1 0 0 1
consumer 8813 28016.584262236647 1 1 0 1
reciever 8814 28016.784209992114 1 1 0 0
sender 8815 28018.410513051967 1 1 1 0
[Fault] 8816 28032.88132040085 0 1 1 0
consumer 8817 28041.10132440475 0 0 1 0
reciever 8818 28041.110568413667 0 0 1 1
sender 8819 28041.268947091885 0 0 0 1
consumer 8820 28041.397304527683 0 1 0 1
producer 8821 28042.147342886597 1 1 0 1
reciever 8822 28042.299915841028 1 1 0 0
sender 8823 28043.189000791528 1 1 1 0
consumer 8824 28051.06138984372 1 0 1 0
reciever 8825 28051.394671208785 1 0 1 1
sender 8826 28052.97398391486 1 0 0 1
consumer 8827 28061.584629791898 1 1 0 1
reciever 8828 28061.85447679302 1 1 0 0
consumer 8829 28062.615276235727 1 0 0 0
sender 8830 28063.028544051325 1 0 1 0
reciever 8831 28063.10944227356 1 0 1 1
sender 8832 28064.627783524087 1 0 0 1
producer 8833 28076.171618379904 0 0 0 1
producer 8834 28084.93780256694 1 0 0 1
consumer 8835 28089.66828861397 1 1 0 1
reciever 8836 28090.31329067912 1 1 0 0
sender 8837 28091.012735311 1 1 1 0
consumer 8838 28109.249599315277 1 0 1 0
reciever 8839 28109.678390450004 1 0 1 1
sender 8840 28113.37406868758 1 0 0 1
producer 8841 28121.413260340905 0 0 0 1
producer 8842 28129.776788923395 1 0 0 1
consumer 8843 28132.876788286147 1 1 0 1
reciever 8844 28134.70206382507 1 1 0 0
sender 8845 28134.73686959624 1 1 1 0
consumer 8846 28138.738655824167 1 0 1 0
reciever 8847 28139.7785414556 1 0 1 1
sender 8848 28140.88659198595 1 0 0 1
consumer 8849 28149.034666126798 1 1 0 1
reciever 8850 28149.963964592644 1 1 0 0
producer 8851 28151.553799759957 0 1 0 0
consumer 8852 28151.594754371807 0 0 0 0
producer 8853 28164.88777311894 1 0 0 0
sender 8854 28165.20610122111 1 0 1 0
reciever 8855 28165.68356450424 1 0 1 1
sender 8856 28166.547547667957 1 0 0 1
producer 8857 28171.443095878276 0 0 0 1
producer 8858 28189.62654810666 1 0 0 1
producer 8859 28192.18581339944 0 0 0 1
consumer 8860 28194.39571989634 0 1 0 1
reciever 8861 28195.28401151889 0 1 0 0
consumer 8862 28196.97224112465 0 0 0 0
producer 8863 28197.003908921804 1 0 0 0
producer 8864 28200.440024257034 0 0 0 0
producer 8865 28219.303929298963 1 0 0 0
sender 8866 28220.806221781928 1 0 1 0
reciever 8867 28221.266071647016 1 0 1 1
sender 8868 28223.274977262008 1 0 0 1
producer 8869 28223.963179893333 0 0 0 1
producer 8870 28226.789474220684 1 0 0 1
producer 8871 28238.107699006952 0 0 0 1
producer 8872 28242.029098988987 1 0 0 1
producer 8873 28260.322384354124 0 0 0 1
producer 8874 28262.191357375843 1 0 0 1
producer 8875 28266.276134149935 0 0 0 1
consumer 8876 28270.913926534355 0 1 0 1
reciever 8877 28271.975950978405 0 1 0 0
producer 8878 28275.780604904245 1 1 0 0
sender 8879 28277.79883328472 1 1 1 0
consumer 8880 28278.63497451358 1 0 1 0
reciever 8881 28278.662628042694 1 0 1 1
sender 8882 28281.14164930471 1 0 0 1
producer 8883 28283.565326998414 0 0 0 1
producer 8884 28287.219503389428 1 0 0 1
producer 8885 28289.82795101698 0 0 0 1
consumer 8886 28292.885001699244 0 1 0 1
reciever 8887 28293.99337615128 0 1 0 0
producer 8888 28297.067874399418 1 1 0 0
sender 8889 28297.529432341657 1 1 1 0
consumer 8890 28300.522820101858 1 0 1 0
reciever 8891 28300.64066291865 1 0 1 1
sender 8892 28300.7971486398 1 0 0 1
producer 8893 28300.814210546927 0 0 0 1
producer 8894 28301.156238772608 1 0 0 1
producer 8895 28309.679906861245 0 0 0 1
producer 8896 28311.85770167783 1 0 0 1
consumer 8897 28324.45257644508 1 1 0 1
reciever 8898 28325.204079089075 1 1 0 0
sender 8899 28325.34588052447 1 1 1 0
[Fault] 8900 28345.768733077774 0 1 1 0
consumer 8901 28353.555934767497 0 0 1 0
reciever 8902 28354.055286517585 0 0 1 1
sender 8903 28354.07422044394 0 0 0 1
producer 8904 28368.644848570817 1 0 0 1
producer 8905 28371.401396410543 0 0 0 1
consumer 8906 28378.81286357038 0 1 0 1
reciever 8907 28379.32107119771 0 1 0 0
producer 8908 28380.240467159707 1 1 0 0
producer 8909 28380.982905359033 0 1 0 0
consumer 8910 28382.29096858033 0 0 0 0
producer 8911 28382.731449742732 1 0 0 0
sender 8912 28383.584993690587 1 0 1 0
reciever 8913 28384.490836551086 1 0 1 1
sender 8914 28385.13830232872 1 0 0 1
producer 8915 28385.291503315668 0 0 0 1
consumer 8916 28393.28907245644 0 1 0 1
reciever 8917 28394.039486618123 0 1 0 0
producer 8918 28397.771285276005 1 1 0 0
sender 8919 28398.921167261713 1 1 1 0
consumer 8920 28403.001204649103 1 0 1 0
reciever 8921 28403.786957857945 1 0 1 1
sender 8922 28403.975249027695 1 0 0 1
consumer 8923 28409.080569387857 1 1 0 1
reciever 8924 28409.430894685745 1 1 0 0
sender 8925 28409.776724872456 1 1 1 0
consumer 8926 28415.237402414954 1 0 1 0
reciever 8927 28415.93853666978 1 0 1 1
sender 8928 28416.6400263953 1 0 0 1
producer 8929 28417.176717834907 0 0 0 1
consumer 8930 28426.87674684163 0 1 0 1
reciever 8931 28427.07728170528 0 1 0 0
consumer 8932 28437.824492304713 0 0 0 0
producer 8933 28440.558336838632 1 0 0 0
sender 8934 28440.67064956973 1 0 1 0
reciever 8935 28442.714049811733 1 0 1 1
sender 8936 28443.424779512607 1 0 0 1
consumer 8937 28447.750263411846 1 1 0 1
reciever 8938 28448.00920927502 1 1 0 0
sender 8939 28452.144363959975 1 1 1 0
consumer 8940 28453.561162883696 1 0 1 0
reciever 8941 28453.596378633105 1 0 1 1
consumer 8942 28453.936403283624 1 1 1 1
sender 8943 28455.24042366027 1 1 0 1
reciever 8944 28455.243244575602 1 1 0 0
sender 8945 28457.47503804036 1 1 1 0
consumer 8946 28464.334564965324 1 0 1 0
reciever 8947 28466.95181909223 1 0 1 1
sender 8948 28466.987052818895 1 0 0 1
producer 8949 28469.772543511535 0 0 0 1
producer 8950 28473.589951472793 1 0 0 1
consumer 8951 28477.070455319878 1 1 0 1
reciever 8952 28477.45185508552 1 1 0 0
sender 8953 28477.84632799682 1 1 1 0
consumer 8954 28480.071187908183 1 0 1 0
reciever 8955 28481.578420449907 1 0 1 1
sender 8956 28482.479319686856 1 0 0 1
consumer 8957 28486.7423495721 1 1 0 1
reciever 8958 28486.864595788848 1 1 0 0
sender 8959 28487.072246211494 1 1 1 0
consumer 8960 28487.81339676115 1 0 1 0
reciever 8961 28488.140606613582 1 0 1 1
sender 8962 28491.718103647017 1 0 0 1
consumer 8963 28492.92816771592 1 1 0 1
reciever 8964 28493.63632901088 1 1 0 0
sender 8965 28495.1406865405 1 1 1 0
consumer 8966 28497.27649651937 1 0 1 0
reciever 8967 28497.829620864766 1 0 1 1
sender 8968 28498.443000380525 1 0 0 1
consumer 8969 28501.130395741588 1 1 0 1
reciever 8970 28501.29467872323 1 1 0 0
sender 8971 28501.75322230366 1 1 1 0
consumer 8972 28507.341225968252 1 0 1 0
reciever 8973 28508.208657550684 1 0 1 1
sender 8974 28508.62047486608 1 0 0 1
producer 8975 28512.93824395282 0 0 0 1
consumer 8976 28514.215033554337 0 1 0 1
reciever 8977 28517.426167365404 0 1 0 0
consumer 8978 28534.476498219035 0 0 0 0
producer 8979 28538.831972255095 1 0 0 0
sender 8980 28539.156149116752 1 0 1 0
reciever 8981 28540.02932185314 1 0 1 1
sender 8982 28541.319206373875 1 0 0 1
producer 8983 28545.75592509759 0 0 0 1
consumer 8984 28550.67813362032 0 1 0 1
reciever 8985 28552.729388044543 0 1 0 0
consumer 8986 28554.07146655834 0 0 0 0
producer 8987 28565.390524767892 1 0 0 0
sender 8988 28566.08995515553 1 0 1 0
reciever 8989 28568.22867956575 1 0 1 1
sender 8990 28568.92544970555 1 0 0 1
producer 8991 28570.349491215038 0 0 0 1
producer 8992 28578.694812381495 1 0 0 1
consumer 8993 28596.037585215206 1 1 0 1
producer 8994 28596.86898361057 0 1 0 1
reciever 8995 28599.288347879083 0 1 0 0
consumer 8996 28600.103825373 0 0 0 0
producer 8997 28601.8038956809 1 0 0 0
sender 8998 28601.97946153095 1 0 1 0
reciever 8999 28602.44109854863 1 0 1 1
sender 9000 28603.835930286506 1 0 0 1
consumer 9001 28606.32979044083 1 1 0 1
reciever 9002 28609.678171690517 1 1 0 0
consumer 9003 28610.45462558296 1 0 0 0
sender 9004 28610.486061408865 1 0 1 0
reciever 9005 28612.342226397013 1 0 1 1
sender 9006 28613.40553165047 1 0 0 1
consumer 9007 28619.125488875598 1 1 0 1
reciever 9008 28619.330193220154 1 1 0 0
sender 9009 28619.74882539787 1 1 1 0
consumer 9010 28623.457217091054 1 0 1 0
reciever 9011 28624.36781694324 1 0 1 1
sender 9012 28624.86708166561 1 0 0 1
consumer 9013 28633.013592954012 1 1 0 1
reciever 9014 28633.56938525349 1 1 0 0
sender 9015 28633.643443965502 1 1 1 0
consumer 9016 28639.285120560686 1 0 1 0
reciever 9017 28639.946779526745 1 0 1 1
sender 9018 28642.570366401007 1 0 0 1
consumer 9019 28647.881888986307 1 1 0 1
reciever 9020 28649.21059959775 1 1 0 0
sender 9021 28652.195792426646 1 1 1 0
consumer 9022 28659.487896234492 1 0 1 0
reciever 9023 28660.606262162488 1 0 1 1
sender 9024 28660.74501879266 1 0 0 1
consumer 9025 28661.725823906807 1 1 0 1
reciever 9026 28662.480538042764 1 1 0 0
sender 9027 28662.78124908278 1 1 1 0
consumer 9028 28665.167837790683 1 0 1 0
reciever 9029 28669.507825414254 1 0 1 1
sender 9030 28671.083093309364 1 0 0 1
consumer 9031 28680.59151405583 1 1 0 1
reciever 9032 28681.01128263289 1 1 0 0
sender 9033 28681.069752022824 1 1 1 0
consumer 9034 28692.816097575178 1 0 1 0
reciever 9035 28693.29504336511 1 0 1 1
sender 9036 28693.72161291253 1 0 0 1
producer 9037 28694.748411902376 0 0 0 1
producer 9038 28697.333499673932 1 0 0 1
producer 9039 28733.763418878414 0 0 0 1
producer 9040 28737.564295300286 1 0 0 1
consumer 9041 28737.87767925785 1 1 0 1
reciever 9042 28738.361097822726 1 1 0 0
sender 9043 28740.560476408766 1 1 1 0
consumer 9044 28749.348452131875 1 0 1 0
reciever 9045 28750.1042180775 1 0 1 1
sender 9046 28751.5996993589 1 0 0 1
consumer 9047 28775.90258949308 1 1 0 1
reciever 9048 28777.228915672888 1 1 0 0
sender 9049 28778.031540354812 1 1 1 0
consumer 9050 28782.694101485853 1 0 1 0
reciever 9051 28782.962404500147 1 0 1 1
sender 9052 28783.235663002186 1 0 0 1
consumer 9053 28784.50797073989 1 1 0 1
reciever 9054 28785.42559357143 1 1 0 0
sender 9055 28785.860211317173 1 1 1 0
consumer 9056 28798.98083936813 1 0 1 0
reciever 9057 28801.40213651945 1 0 1 1
sender 9058 28803.03196032108 1 0 0 1
consumer 9059 28819.04527207365 1 1 0 1
reciever 9060 28823.8674156196 1 1 0 0
sender 9061 28824.202427364336 1 1 1 0
consumer 9062 28825.623993804584 1 0 1 0
reciever 9063 28827.367540247167 1 0 1 1
sender 9064 28827.516545450737 1 0 0 1
consumer 9065 28838.108145968672 1 1 0 1
reciever 9066 28840.504515387853 1 1 0 0
sender 9067 28841.160045837383 1 1 1 0
consumer 9068 28856.49637565342 1 0 1 0
reciever 9069 28858.675101707086 1 0 1 1
sender 9070 28860.429014127356 1 0 0 1
consumer 9071 28860.925697854254 1 1 0 1
producer 9072 28861.17487602846 0 1 0 1
reciever 9073 28861.89231526336 0 1 0 0
producer 9074 28865.58244338387 1 1 0 0
sender 9075 28867.726871898638 1 1 1 0
consumer 9076 28880.941498797954 1 0 1 0
reciever 9077 28881.038909332074 1 0 1 1
sender 9078 28881.126659872236 1 0 0 1
consumer 9079 28898.216619422696 1 1 0 1
reciever 9080 28898.757802810418 1 1 0 0
sender 9081 28900.625699833872 1 1 1 0
consumer 9082 28901.27784980027 1 0 1 0
reciever 9083 28901.377064634366 1 0 1 1
sender 9084 28902.077931798725 1 0 0 1
consumer 9085 28908.453565452994 1 1 0 1
reciever 9086 28908.87870040074 1 1 0 0
consumer 9087 28909.166088763046 1 0 0 0
sender 9088 28909.518259049673 1 0 1 0
reciever 9089 28911.477777655018 1 0 1 1
sender 9090 28912.673361418932 1 0 0 1
producer 9091 28923.19229741449 0 0 0 1
consumer 9092 28952.620414936388 0 1 0 1
reciever 9093 28955.16363129582 0 1 0 0
consumer 9094 28966.21034142821 0 0 0 0
producer 9095 28985.90410534866 1 0 0 0
producer 9096 28987.425830835415 0 0 0 0
producer 9097 28995.298296169214 1 0 0 0
sender 9098 28995.620487404645 1 0 1 0
reciever 9099 28995.91561652481 1 0 1 1
sender 9100 28996.010693867636 1 0 0 1
consumer 9101 28997.617958180916 1 1 0 1
reciever 9102 28997.965752411492 1 1 0 0
sender 9103 29000.17313336839 1 1 1 0
consumer 9104 29006.34907922598 1 0 1 0
reciever 9105 29006.370965939368 1 0 1 1
sender 9106 29006.792368379865 1 0 0 1
producer 9107 29012.152589168774 0 0 0 1
consumer 9108 29021.094800895702 0 1 0 1
reciever 9109 29021.403424571887 0 1 0 0
producer 9110 29026.073437316478 1 1 0 0
sender 9111 29026.81692649026 1 1 1 0
consumer 9112 29037.752029150168 1 0 1 0
reciever 9113 29038.09710921751 1 0 1 1
sender 9114 29040.77188707731 1 0 0 1
consumer 9115 29047.92561913127 1 1 0 1
reciever 9116 29048.89899539721 1 1 0 0
sender 9117 29049.128055592882 1 1 1 0
consumer 9118 29057.423344950606 1 0 1 0
reciever 9119 29057.619995916208 1 0 1 1
sender 9120 29057.72592947563 1 0 0 1
producer 9121 29070.440641559566 0 0 0 1
producer 9122 29071.996304297405 1 0 0 1
consumer 9123 29073.950864603394 1 1 0 1
reciever 9124 29075.341820125443 1 1 0 0
sender 9125 29075.508606558982 1 1 1 0
consumer 9126 29078.18940695072 1 0 1 0
reciever 9127 29078.739408263176 1 0 1 1
consumer 9128 29078.859920779316 1 1 1 1
sender 9129 29082.19203575083 1 1 0 1
reciever 9130 29083.93407376489 1 1 0 0
sender 9131 29083.963640277037 1 1 1 0
consumer 9132 29088.29335166886 1 0 1 0
reciever 9133 29088.654259011433 1 0 1 1
sender 9134 29091.241527541282 1 0 0 1
consumer 9135 29117.86754307045 1 1 0 1
reciever 9136 29118.631274078838 1 1 0 0
sender 9137 29119.13390393066 1 1 1 0
consumer 9138 29133.725096163427 1 0 1 0
reciever 9139 29134.971833884378 1 0 1 1
sender 9140 29135.58948807928 1 0 0 1
producer 9141 29136.38758396556 0 0 0 1
producer 9142 29137.614341380235 1 0 0 1
producer 9143 29142.078527900576 0 0 0 1
consumer 9144 29146.963244696868 0 1 0 1
producer 9145 29148.420793124813 1 1 0 1
reciever 9146 29148.54521084202 1 1 0 0
sender 9147 29149.833014735377 1 1 1 0
consumer 9148 29156.569320029877 1 0 1 0
reciever 9149 29156.589548982818 1 0 1 1
sender 9150 29157.675406464703 1 0 0 1
consumer 9151 29165.81087539324 1 1 0 1
reciever 9152 29166.02664307103 1 1 0 0
sender 9153 29166.462883154003 1 1 1 0
consumer 9154 29175.140299237162 1 0 1 0
reciever 9155 29176.08109601852 1 0 1 1
sender 9156 29177.599576300738 1 0 0 1
producer 9157 29178.716848051583 0 0 0 1
consumer 9158 29186.0260502035 0 1 0 1
reciever 9159 29188.03970958106 0 1 0 0
consumer 9160 29188.389927463304 0 0 0 0
producer 9161 29192.553924593092 1 0 0 0
sender 9162 29192.794944009453 1 0 1 0
reciever 9163 29196.014956781903 1 0 1 1
sender 9164 29197.066140721763 1 0 0 1
producer 9165 29197.71684398861 0 0 0 1
consumer 9166 29204.555905648398 0 1 0 1
reciever 9167 29205.06184509869 0 1 0 0
producer 9168 29207.776561414135 1 1 0 0
sender 9169 29207.884607212567 1 1 1 0
consumer 9170 29218.240463641338 1 0 1 0
reciever 9171 29218.819333840856 1 0 1 1
consumer 9172 29218.901527422335 1 1 1 1
[Fault] 9173 29224.136534771063 0 1 1 1
sender 9174 29225.279621260317 0 1 0 1
reciever 9175 29226.8380750984 0 1 0 0
consumer 9176 29228.136973590113 0 0 0 0
producer 9177 29230.47959654323 1 0 0 0
sender 9178 29231.74777714614 1 0 1 0
reciever 9179 29231.817236486164 1 0 1 1
sender 9180 29232.591354453252 1 0 0 1
consumer 9181 29235.797444006195 1 1 0 1
reciever 9182 29235.919376007183 1 1 0 0
sender 9183 29236.294678649254 1 1 1 0
consumer 9184 29240.710388181236 1 0 1 0
reciever 9185 29241.606709473268 1 0 1 1
sender 9186 29243.405539046653 1 0 0 1
consumer 9187 29247.721579149806 1 1 0 1
reciever 9188 29248.385432792747 1 1 0 0
sender 9189 29248.85950743629 1 1 1 0
consumer 9190 29249.224756240368 1 0 1 0
reciever 9191 29251.39059601335 1 0 1 1
sender 9192 29252.921310023135 1 0 0 1
producer 9193 29255.471916962215 0 0 0 1
consumer 9194 29273.951033053057 0 1 0 1
reciever 9195 29274.251684812414 0 1 0 0
consumer 9196 29274.700617697683 0 0 0 0
producer 9197 29281.463704228052 1 0 0 0
sender 9198 29281.49096803163 1 0 1 0
reciever 9199 29282.49817782984 1 0 1 1
sender 9200 29282.6618303356 1 0 0 1
consumer 9201 29287.506806313126 1 1 0 1
reciever 9202 29288.200496422312 1 1 0 0
sender 9203 29289.044419163103 1 1 1 0
consumer 9204 29292.285586428214 1 0 1 0
reciever 9205 29293.931077656656 1 0 1 1
sender 9206 29295.13129144613 1 0 0 1
producer 9207 29308.655752958843 0 0 0 1
consumer 9208 29314.207238722753 0 1 0 1
reciever 9209 29314.47532811441 0 1 0 0
producer 9210 29326.065886417433 1 1 0 0
sender 9211 29326.80501127081 1 1 1 0
consumer 9212 29329.050593568583 1 0 1 0
reciever 9213 29329.16794637443 1 0 1 1
sender 9214 29331.661630888495 1 0 0 1
consumer 9215 29338.882425710264 1 1 0 1
reciever 9216 29339.33424933508 1 1 0 0
sender 9217 29339.42699480444 1 1 1 0
consumer 9218 29348.241893186376 1 0 1 0
reciever 9219 29352.128450330074 1 0 1 1
sender 9220 29352.90864873631 1 0 0 1
consumer 9221 29357.19861786898 1 1 0 1
reciever 9222 29357.389928391905 1 1 0 0
sender 9223 29358.37029790413 1 1 1 0
consumer 9224 29362.558926779675 1 0 1 0
reciever 9225 29363.883204547958 1 0 1 1
sender 9226 29363.886961228865 1 0 0 1
consumer 9227 29364.19490910098 1 1 0 1
reciever 9228 29364.50386305845 1 1 0 0
sender 9229 29365.72385637735 1 1 1 0
consumer 9230 29368.741599037025 1 0 1 0
reciever 9231 29368.807309258646 1 0 1 1
sender 9232 29368.979229390676 1 0 0 1
producer 9233 29377.439228766947 0 0 0 1
consumer 9234 29382.70082153309 0 1 0 1
reciever 9235 29382.757229174877 0 1 0 0
producer 9236 29399.276655318026 1 1 0 0
sender 9237 29399.847330189506 1 1 1 0
